order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD264796,ID0846546205,2019-02-19,Nickolson,"[('Toshika 750', 1), ('iStream', 1), ('Lucent 330S', 2)]",6930,86.46,-37.8199577,144.9684242,0,7016.46,Summer,True,0.1812,"fantastic phone, fast shipping! this phone came to me without a single blemish or imperfection at all. it charges super fast and stays charged. very easy to set up. just went from a olivia note to this 6s and i thoroughly enjoy it. ten out of ten would buy again.",True
ORD191201,ID2177115301,2019-09-22,Thompson,"[('iAssist Line', 2), ('Alcon 10', 1), ('Olivia x460', 1), ('Universe Note', 2)]",21525,77.79,-37.8166103,144.9547935,25,16221.54,Spring,True,0.8084,"for a refurbished item.. it works like its new... which i love... easy set up,  which i love. the only issue is the volume,  if you are listening while relaxing its fine,  but if you are expecting to do anything else,  i recommend  purchasing a speaker.",True
ORD372985,ID2069604236,2019-06-12,Bakers,"[('iAssist Line', 2), ('Toshika 750', 1), ('Thunder line', 2)]",13130,55.11,-37.8009849,144.9786899,25,9902.61,Winter,False,1.7672,one star no volume i did returned,False
ORD365942,ID0579986172,2019-03-18,Thompson,"[('Toshika 750', 2), ('iStream', 2), ('Candle Inferno', 2)]",9800,59.61,-37.8128979,144.94749919999995,25,7409.61,Autumn,True,0.0454,spartan technologies phone is advertised as a t-mobile phone. however the phone is not compatible with t-mobile at all. false advertising and a terrible seller.,False
ORD112245,ID3212035134,2019-12-03,Thompson,"[('Universe Note', 1), ('Thunder line', 2)]",7810,69.67,-37.8090778,144.9490486,5,7489.17,Summer,False,0.4365,four stars it is a good unit!,True
ORD452383,ID0247020733,2019-06-08,Nickolson,"[('Lucent 330S', 2), ('Olivia x460', 1), ('Thunder line', 2), ('Alcon 10', 2)]",25945,73.59,-37.8131185,144.96942769999995,15,22126.84,Winter,True,0.6097,great battery life still not great but everything else gets 5 thumbs up,1
ORD300780,ID2269259846,2019-09-22,Nickolson,"[('iAssist Line', 1), ('iStream', 2), ('Candle Inferno', 1)]",2955,106.01,-37.8235454,144.9561646,5,2913.26,Spring,True,1.2997,five stars good product.,True
ORD244215,ID0844493544,2019-08-13,Thompson,"[('Olivia x460', 1), ('Candle Inferno', 2), ('iAssist Line', 1)]",4310,67.05,-37.8194519,144.95303940000005,0,4377.05,Winter,False,0.9193,we like it!! would buy again.still learning about it's features. good value,True
ORD356303,ID0746912859,2019-01-26,Nickolson,"[('Universe Note', 1), ('Olivia x460', 1), ('Thunder line', 1)]",6855,80.25,-37.8246995,144.98470780000005,15,5907.0,Summer,False,1.496,"as described, great condition as described, great condition and working well so far",True
ORD114466,ID0458643322,2019-12-01,Thompson,"[('Universe Note', 2), ('Thunder line', 1)]",9080,82.73,-37.7989322,144.944273,25,6892.73,Summer,False,1.5492,five stars perfect,True
ORD244548,ID2798265315,2019-03-03,Nickolson,"[('Toshika 750', 2), ('pearTV', 2), ('Candle Inferno', 2)]",22120,50.09,-37.8112391,144.9734325,25,16640.09,Autumn,False,0.8871,"that i didn,t get a phone that works. the olivia universe note 5 white 64gb (sprint) doesn't work nobody can hear me on that phone. i cant even use the phone.",False
ORD092164,ID0549746549,2019-02-09,Bakers,"[('iAssist Line', 1), ('pearTV', 2), ('Lucent 330S', 1)]",16075,91.27,-37.8128715,144.98910039999996,10,14558.77,Summer,False,0.6271,awesome awesome phone i use it as my secondary phone and i equeal impressive as my universe s9 from last year.,True
ORD317839,ID0092137424,2019-05-07,Thompson,"[('iAssist Line', 2), ('Universe Note', 1)]",7900,67.12,-37.8224115,144.9500399,25,5992.12,Autumn,False,1.1151,five stars good,True
ORD481369,ID2776396939,2019-12-23,Nickolson,"[('Universe Note', 2), ('Lucent 330S', 1)]",8130,79.59,-37.8127792,144.9640801,15,6990.09,Summer,True,0.8066,"no longer works i bought this product less than a month ago, and it stopped working last night. i was just using an app and the phone just shut down and no longer works. now i'm out 200 dollars! unless my phone starts working again or i get a refund, i'd advise you purchase from another seller.",0
ORD478260,ID0370750441,2019-11-07,Bakers,"[('Toshika 750', 1), ('Alcon 10', 2), ('Universe Note', 2)]",29120,74.84,-37.8147213,144.9903858,10,26282.84,Spring,False,0.677,excellent excellent,True
ORD007998,ID0579383947,2019-08-29,Bakers,"[('Toshika 750', 1), ('Lucent 330S', 2), ('Thunder line', 2)]",11140,66.61,-37.798441,144.99458909999996,5,10649.61,Winter,False,1.2875,still learning to use it in its full glory what i have seen so far i love it! verizon's plans are kind of expensive though. haven't figured out an easy way to carry it around.,True
ORD046012,ID4969353884,2019-11-29,Thompson,"[('iAssist Line', 1), ('Alcon 10', 2), ('Candle Inferno', 1), ('pearTV', 2)]",33175,103.43,-37.8159313,144.93553400000005,5,31619.68,Spring,True,1.0773,very cool and lots of fun! used for a week and still learning its capabilities.,True
ORD016800,ID0443530295,2019-05-22,Bakers,"[('Lucent 330S', 1), ('Thunder line', 2), ('iStream', 2), ('Toshika 750', 2)]",14530,51.8,-37.8158766,145.0044301,15,12402.3,Autumn,False,1.0406,phone defective home button stop working wifi doesn't stay connected,False
ORD184815,ID0294624704,2019-01-30,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 1), ('Candle Inferno', 1), ('Thunder line', 2)]",7245,70.32,-37.81916939999999,144.9639118,5,6953.07,Summer,False,0.5,love my new phone 😀 the phone works perfectly and it was such a great price. thank you guys very much!,True
ORD416484,ID6221450549,2019-12-01,Bakers,"[('Toshika 750', 1), ('Lucent 330S', 2), ('Universe Note', 1), ('Thunder line', 2)]",14590,77.3,-37.808762,144.9825991,10,13208.3,Summer,True,1.1195,is very good okay,True
ORD030463,ID0501018995,2019-08-31,Nickolson,"[('iStream', 1), ('Universe Note', 1)]",3600,69.56,-37.8049443,144.9733423,25,2769.56,Winter,False,1.5557,pixel2 outstanding phone super fast and nice,True
ORD002999,ID1224821946,2019-08-04,Thompson,"[('Universe Note', 1), ('Olivia x460', 1)]",4675,76.49,-37.8130127,144.93894619999998,15,4050.24,Winter,True,0.7153,like the ability to play a game or 2 when i take a break from reading...,True
ORD151912,ID3945799026,2019-07-04,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 1), ('pearTV', 2)]",22430,76.39,-37.8190445,144.95425519999995,15,19141.89,Winter,True,0.9499,"great phone, i use as a back up phone great phone, i use as a back up phone, the keyboard is just too small for a 66 year old that uses a megs 6.3 screen",True
ORD499218,ID0709978155,2019-06-16,Thompson,"[('iStream', 1), ('Universe Note', 1)]",3600,77.9,-37.8149995,144.93609030000005,25,2777.9,Winter,True,0.9996,five stars this phone was everything and more what i expected. thank you digico!,True
ORD063157,ID4633638477,2019-08-29,Thompson,"[('Toshika 750', 1), ('Olivia x460', 1), ('Thunder line', 2)]",9905,50.1,-37.80642720000001,144.9445756,25,7478.85,Winter,False,0.729,it was not good experience to buy a refurbished alcon it was refurbished but space and home touch is not working. it was not good experience to buy a refurbished alcon.,False
ORD273213,ID0030385497,2019-01-18,Bakers,"[('Alcon 10', 1), ('Universe Note', 1), ('Olivia x460', 2)]",14850,78.82,-37.81832650000001,144.9969132,5,14186.32,Summer,False,0.939,"purchase the thunder with my vivint system because sales person pushed the product stating it would enhance the vivint capabilities. not really so...it's a nice gadget for music and putting together shopping lists and ""to-do"" lists, but not really something we needed. in addition, not enough apps that work with it.",False
ORD298433,ID0277366130,2019-07-11,Bakers,"[('Alcon 10', 1), ('iStream', 1), ('Candle Inferno', 2), ('Lucent 330S', 2)]",12420,70.62,-37.8009524,145.01209409999996,5,11869.62,Winter,False,1.7925,five stars nice phone,True
ORD086983,ID3144992689,2019-11-19,Bakers,"[('Candle Inferno', 2), ('Olivia x460', 2)]",3310,103.12,-37.814464,144.9854415,10,3082.12,Spring,True,0.9943,lucent g7 excellent in every way but 2 things. screen brightness and battery life. had to keep phone near 100 brightness all the time. phone has to be charged 2-3 times a day. went with lucent g7 power instead. way better.,True
ORD046154,ID0317369554,2019-12-21,Thompson,"[('Thunder line', 1), ('Universe Note', 1), ('Toshika 750', 1), ('Candle Inferno', 2)]",10810,94.27,-37.8064324,144.95448059999995,0,10904.27,Summer,True,0.9526,great,True
ORD160206,ID6167231014,2019-09-19,Thompson,"[('Thunder line', 2), ('Universe Note', 1), ('Candle Inferno', 1)]",8240,98.82,-37.8131494,144.9512706,0,8338.82,Spring,True,0.3733,ok ok,True
ORD052783,ID5957906943,2019-01-06,Nickolson,"[('Alcon 10', 1), ('Candle Inferno', 1)]",9380,104.83,-37.8013963,144.9743096,10,8546.83,Summer,True,1.9597,"but works great with my dad's hearing aide's blue tooth a delay in the ringing of the phone, but works great with my dad's hearing aide's blue tooth.",True
ORD362051,ID0260907259,2019-09-09,Bakers,"[('Thunder line', 1), ('Olivia x460', 2), ('pearTV', 1), ('Universe Note', 2)]",17840,85.81,-37.8244094,145.0086985,0,17925.81,Spring,False,1.9941,"very happy great phone i had the j7 it was a lil easier to use. but its still a goid phone and i recommend it if your looking for a boist or virgin mobel, or sprint phone wo paying hundreds of dollers.",True
ORD215590,ID2174950789,2019-11-15,Thompson,"[('Toshika 750', 2), ('pearTV', 1)]",14950,60.81,-37.8161096,144.9527874,10,13515.81,Spring,False,0.6318,"horrible, cheap crap internal speaker seemed to be loose or defective as the persons voice would disappear for 15-20 seconds at a time. bought replacement with the intention of repairing the first one, and it has the same issues!",False
ORD016765,ID0310944920,2019-12-13,Bakers,"[('pearTV', 1), ('Olivia x460', 1)]",7535,73.78,-37.80422,145.0024501,10,6855.28,Summer,False,0.9036,five stars nice cell phone,True
ORD137742,ID2312383361,2019-06-04,Bakers,"[('iAssist Line', 2), ('Olivia x460', 1), ('iStream', 2)]",5975,79.53,-37.8080834,145.0088378,10,5457.03,Winter,True,1.2154,great purchase great gift for my grandma in peru 👍🏻,True
ORD001206,ID1681675853,2019-01-26,Nickolson,"[('Lucent 330S', 2), ('Toshika 750', 2), ('Candle Inferno', 1), ('Olivia x460', 2)]",13980,96.23,-37.8098238,144.976572,15,11979.23,Summer,False,1.1552,best buy was very helpful & the tablet is good for reading books & basic serfing,True
ORD460140,ID0591432620,2019-03-30,Nickolson,"[('iAssist Line', 2), ('Olivia x460', 1)]",5675,65.9,-37.8196671,144.9627943,5,5457.15,Autumn,False,0.606,good okay,True
ORD402903,ID0255061155,2019-03-31,Nickolson,"[('Toshika 750', 2), ('Olivia x460', 2), ('Universe Note', 1), ('pearTV', 1)]",20850,65.48,-37.808657200000006,144.97086069999995,0,20915.48,Autumn,True,1.1122,one star phone not working battrie swell when chargeing i cant use it,False
ORD045199,ID0774546128,2019-04-05,Thompson,"[('Olivia x460', 2), ('Thunder line', 2), ('Universe Note', 1), ('Toshika 750', 1)]",14580,53.44,-37.8059178,144.95616950000004,15,12446.44,Autumn,0,1.0982,"misleading information! phone cannot be activated with verizon!!! unlike what they are saying in the bullet point for this cellphone, this phone is not compatible with prepaid verizon cellular service",False
ORD279942,ID0289648906,2019-09-18,Thompson,"[('Olivia x460', 1), ('Alcon 10', 1), ('Toshika 750', 2)]",18815,96.77,-37.81101,144.94785280000005,5,17971.02,Spring,False,0.1976,would buy again better then i thought it would be 10/10,True
ORD149956,ID0711331605,2019-12-01,Thompson,"[('Universe Note', 1), ('Olivia x460', 1), ('Alcon 10', 1)]",13625,96.57,-37.8072427,144.9582705,25,10315.32,Summer,True,1.1558,perfect peice great peice easy to handle and i like it very mcuh this is my third gift to my friend pefect,True
ORD496666,ID0577458192,2019-02-01,Nickolson,"[('iAssist Line', 2), ('Alcon 10', 2)]",22350,71.26,-37.818219,144.97745469999995,5,21303.76,Summer,False,0.6963,"good! worked, was cleaned before being sent, and as pictured.",True
ORD447857,ID3555802208,2019-07-21,Thompson,"[('pearTV', 1), ('Universe Note', 2), ('Toshika 750', 2)]",21850,50.06,-37.8056732,144.9368923,5,20807.56,Winter,False,1.1867,"if you want to do more than just make calls and text, this phone will be a disappointment. 16gb memory is way too small for a modern phone. operating system and pre-installed digico and google apps (which cannot be uninstalled) leave less than 3gb for your own apps. even using a memory card for photos and music doesn't really help.",False
ORD107183,ID0030385486,2019-06-19,Bakers,"[('Olivia x460', 2), ('pearTV', 1), ('iStream', 2), ('Universe Note', 1)]",12510,63.06,-37.8168076,144.9994885,25,9445.56,Winter,True,0.8456,... i had to return it 10% i do not recommend buying tan telfon did not work on my network i had to return it 10% i do not recommend buying it,False
ORD350984,ID1900213545,2019-03-10,Thompson,"[('Thunder line', 1), ('Lucent 330S', 2), ('Universe Note', 1)]",8090,51.3,-37.8066144,144.96146159999995,5,7736.8,Autumn,False,1.4343,"too proprietary, the apps my daughter liked i could not install on it for her so basically it was worthless for me and i returned it.",False
ORD017105,ID1458422312,2019-09-05,Bakers,"[('Lucent 330S', 2), ('Candle Inferno', 2), ('Alcon 10', 1), ('pearTV', 1)]",18580,81.32,-37.8194964,145.0083377,5,17732.32,Spring,True,1.5642,four stars everything fine,True
ORD408620,ID6167417978,2019-03-06,Nickolson,"[('iStream', 2), ('Lucent 330S', 2), ('Olivia x460', 2), ('Thunder line', 2)]",9570,49.84,-37.8119519,144.9706032,5,9141.34,Autumn,False,0.7453,battery life. i had to replace battery cost me $50!,False
ORD307740,ID0650272629,2019-10-13,Bakers,"[('Lucent 330S', 1), ('Candle Inferno', 1)]",1660,106.15,-37.8103335,144.980929,10,1600.15,Spring,True,1.2584,five stars phone works great! loved the great price!,True
ORD282074,ID0036824732,2019-07-16,Thompson,"[('Olivia x460', 2), ('Lucent 330S', 1), ('pearTV', 1), ('Universe Note', 2)]",16890,79.95,-37.8252974,144.94705259999995,0,16969.95,Winter,True,1.4053,super fast awesome phone. super fast speed. nice 48 pixel pictures. to bad i dropped it and cracked the digitizer.,True
ORD280115,ID2187770699,2019-03-05,Nickolson,"[('Thunder line', 2), ('Toshika 750', 2), ('Alcon 10', 2), ('iStream', 2)]",31200,81.12,-37.80853070000001,144.96328380000003,25,23481.12,Autumn,True,1.2486,the quality like a rocket this is so fast ...i loved thanks digico,True
ORD066106,ID0579970448,2019-11-19,Thompson,"[('iAssist Line', 1), ('Thunder line', 1), ('Olivia x460', 1), ('Lucent 330S', 2)]",8090,94.89,-37.811595,144.9456969,5,7780.39,Spring,True,0.1702,five stars excellent!!! i love my new universe 7!!!!,True
ORD135220,ID2187770696,2019-09-05,Nickolson,"[('Lucent 330S', 1), ('Olivia x460', 2)]",3680,76.1,-37.8116027,144.96475769999995,25,2836.1,Spring,False,0.8852,"best hardware, but software lacks same quality! finger print reader is very slow!",True
ORD012634,ID0847526557,2019-04-20,Nickolson,"[('Alcon 10', 2), ('Olivia x460', 1), ('iAssist Line', 2)]",23575,64.81,-37.823626,144.9691138,5,22461.06,Autumn,False,0.5614,"i love gizmotrader distributor im very happy with my olivia galax s6 edge. battery sucks, but thats olivias fault. the gizmotrader was a awesome company that got my phone to me in 3 days.and katie refunded me $20 to get a battery/case, so this company rocks",True
ORD216751,ID0571460260,2019-08-20,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 2)]",18760,76.99,-37.8105747,144.939228,5,17898.99,Winter,True,0.7281,great product the best part is ease of use really simple to navigate olivia and boost mobile did a good job with this one i didn't have any complaints or issues at this time,True
ORD218256,ID3215191983,2019-12-16,Thompson,"[('pearTV', 2), ('Thunder line', 2)]",16980,56.82,-37.8078274,144.9521754,25,12791.82,Summer,True,0.7019,"smaller than the price. didn’t appear as new or fairly used to me. was really smaller than the price, rough and unnecessarily expensive.",False
ORD313425,ID2768639319,2019-02-18,Nickolson,"[('Thunder line', 2), ('iStream', 2)]",4660,66.31,-37.8178255,144.9673506,15,4027.31,Summer,False,0.2116,better reception on older phone missing ear phone buteverything else is ok .better reception on older phone.,True
ORD097942,ID2020813893,2019-01-15,Thompson,"[('Universe Note', 1), ('Thunder line', 2), ('Alcon 10', 1), ('Candle Inferno', 2)]",17620,96.89,-37.8099713,144.9583438,10,15954.89,Summer,True,1.0362,"tablet works well, slim design is perfect. highly recommended to purchase this tablet.",True
ORD055589,ID5172636080,2019-03-29,Bakers,"[('iStream', 1), ('Alcon 10', 1), ('Olivia x460', 2)]",11550,78.44,-37.8108597,144.9996316,0,11628.44,Autumn,True,0.3987,five stars 100% reliable and recommended. excellent !!!,True
ORD119375,ID2324975784,2019-04-11,Nickolson,"[('Thunder line', 2), ('iAssist Line', 2), ('Universe Note', 2), ('pearTV', 2)]",28330,80.44,-37.8096649,144.9727582,25,21327.94,Autumn,True,1.0333,pear alcons s6 fully unlocked 16 gb this product have not been received they was surpose to be two orders i receive one but haven’t receive this order i am still looking and waiting for this order thank you very much,True
ORD494092,ID0370478104,2019-12-13,Bakers,"[('Lucent 330S', 1), ('Alcon 10', 2), ('Thunder line', 1), ('iStream', 2)]",21610,101.81,-37.8093149,145.01362450000005,5,20631.31,Summer,True,1.6193,five stars great battery life and love the features.,True
ORD172553,ID0846540137,2019-10-09,Bakers,"[('Olivia x460', 1), ('Universe Note', 1), ('Candle Inferno', 1), ('pearTV', 2)]",17725,101.05,-37.8045527,144.993404,5,16939.8,Spring,True,0.6269,universe note 8 happy the phone was unlock for my provider to transfer information from old phone. have to learn the different appts on this phone but i'm sure for the better.,True
ORD030111,ID5563404254,2019-10-22,Bakers,"[('Toshika 750', 2), ('iAssist Line', 2), ('Candle Inferno', 2), ('Alcon 10', 1)]",22900,105.16,-37.8178964,145.00870980000005,0,23005.16,Spring,True,1.4759,"unlocked??? phone is nice and in good condition. however, the details said the phone was gsm unlocked. when i put my gsm sim card it it said invalid sim must be verizon etc. i had to root the phone in order to get my sim card to work.",True
ORD204795,ID0145249644,2019-03-04,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 1), ('Alcon 10', 1), ('Toshika 750', 2)]",24920,49.48,-37.81548770000001,144.9604594,10,22477.48,Autumn,False,0.8711,piece of craaaappp! i bought this phone for my dad and it turned on when it was plugged i. but turned off when unplugged he was devastated!,0
ORD075999,ID2190483597,2019-11-11,Nickolson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('Universe Note', 2), ('Thunder line', 1)]",14260,104.15,-37.8112627,144.9618758,25,10799.15,Spring,True,1.0591,great smartphones are a poison. get this instead.,True
ORD329084,ID0581726324,2019-06-24,Thompson,"[('Candle Inferno', 2), ('iStream', 2)]",1160,89.57,-37.8045967,144.9196376,25,959.57,Winter,True,2.5746,best phone probably the best phone you could buy within 200$ budget. i don't have any issue with this cell and i am enjoying it,True
ORD277579,ID0638044335,2019-08-05,Thompson,"[('Thunder line', 1), ('Toshika 750', 2), ('pearTV', 1), ('Candle Inferno', 1)]",17560,81.08,-37.8133487,144.9312518,15,15007.08,Winter,True,1.393,perfect! works like new! best phone i ever had!,True
ORD136472,ID3207630505,2019-01-10,Thompson,"[('Universe Note', 1), ('Candle Inferno', 2), ('Toshika 750', 1)]",8630,74.88,-37.8082445,144.9464176,15,7410.38,Summer,True,0.4963,broken this product is broken,False
ORD385651,ID0575434472,2019-06-11,Bakers,"[('Universe Note', 2), ('Toshika 750', 2), ('Olivia x460', 1)]",16765,80.05,-37.8188613,144.9848736,0,16845.05,Winter,True,1.343,"i liked it, perfect size, the screen is really clear,  and elegant.",True
ORD031382,ID2096325801,2019-04-22,Thompson,"[('iAssist Line', 2), ('Universe Note', 1)]",7900,53.65,-37.8008011,144.953491,15,6768.65,Autumn,False,1.4372,foto de la oferta y descripción técnica no coincide con la descripción del producto el producto dice 16 gigas. enviaron el de 8 gigas.,False
ORD167443,ID4927643642,2019-12-23,Thompson,"[('Thunder line', 2), ('Toshika 750', 2)]",13000,80.13,-37.8056683,144.93336509999995,5,12430.13,Summer,False,1.4355,nice nice,True
ORD089916,ID5640714715,2019-05-24,Thompson,"[('Universe Note', 1), ('iStream', 2), ('Alcon 10', 1)]",12700,81.53,-37.80034129999999,144.9502061,0,12781.53,Autumn,False,1.4002,satisfaction good phone quality and shipped on time with care,True
ORD472906,ID0370244512,2019-11-16,Nickolson,"[('Candle Inferno', 2), ('Lucent 330S', 2), ('Olivia x460', 2)]",5770,85.42,-37.8015679,144.9684229,5,5566.92,Spring,False,1.898,super super super love it,True
ORD071789,ID0591264788,2019-03-27,Nickolson,"[('Olivia x460', 2), ('iStream', 1), ('Universe Note', 1)]",6050,65.91,-37.8238195,144.9560591,5,5813.41,Autumn,False,1.3213,god quality great phone....very basic and just what i need!!,True
ORD115468,ID0278913048,2019-09-14,Nickolson,"[('iStream', 2), ('Universe Note', 1), ('Toshika 750', 1)]",8070,103.73,-37.8103641,144.9802698,5,7770.23,Spring,True,1.3145,"great deal on a sweet phone it was exactly as described, the seller gets my thumbs up. it arrived quickly and was packaged pretty much like a new phone. very pleased.",True
ORD389875,ID0282825831,2019-01-01,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 1), ('iAssist Line', 1), ('Thunder line', 2)]",13365,75.44,-37.8033206,144.9511536,10,12103.94,Summer,True,1.1013,great size. works with all apps. no issues yet. would buy more.,True
ORD193614,ID4754200394,2019-04-08,Thompson,"[('Lucent 330S', 2), ('Olivia x460', 2)]",4910,83.18,-37.8161658,144.92873930000005,5,4747.68,Autumn,True,1.6581,love it. works great making my home a smarthome,True
ORD169701,ID3937113702,2019-02-01,Nickolson,"[('iAssist Line', 1), ('Toshika 750', 2), ('pearTV', 1), ('Candle Inferno', 1)]",17605,95.26,-37.8098059,144.9638679,0,17700.26,Summer,True,1.0986,ordered new from olivia has worked perfectly since i got it. very happy.,True
ORD326197,ID0780909297,2019-07-05,Thompson,"[('Universe Note', 2), ('Thunder line', 1)]",9080,51.97,-37.8037653,144.95641919999997,25,6861.97,Winter,False,1.2882,not satisfied with the product this product did not fit or stick on my universe s7 phone the screen lifted off very easily after you apply it at the edges not acceptable and not happy.,False
ORD353598,ID0580000921,2019-03-20,Thompson,"[('iAssist Line', 2), ('iStream', 2)]",4750,65.77,-37.8059969,144.93189019999997,5,4578.27,Autumn,False,1.5279,"very bad received the equipment and never lit, i thought it came fully discharged and discarded with other chargers actually burnt wine team, plus it did not bring handsfree or a user's manual, i am very upset about the teasing after me to trust in you",False
ORD451207,ID0579999050,2019-09-07,Thompson,"[('Universe Note', 1), ('Alcon 10', 1), ('Candle Inferno', 1)]",12830,103.7,-37.80616320000001,144.9347763,15,11009.2,Spring,True,1.3015,great quality. best purchase i ever made,True
ORD213418,ID4418536068,2019-10-10,Thompson,"[('iStream', 1), ('pearTV', 2), ('Lucent 330S', 1)]",14000,108.35,-37.8023967,144.9634554,10,12708.35,Spring,True,1.84,phone is great phone is just as i expected...nice to have a new one! i had my old one for almost 6 years.,True
ORD471065,ID0575524455,2019-05-24,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 2), ('Toshika 750', 2), ('Candle Inferno', 1)]",12755,66.56,-37.8213233,144.98327769999997,15,10908.31,Autumn,True,1.2447,fine phone but dies. olivia is terrible. this phone has been bricked twice. don't buy. olivia seems to not care about having these phones last for more than two months.,False
ORD051094,ID5427967043,2019-06-11,Thompson,"[('pearTV', 1), ('Lucent 330S', 1)]",7540,70.9,-37.8002438,144.95971930000005,5,7233.9,Winter,False,1.7755,got it last black friday. was looking for a cheap decent tab. could've been better if there was a mirroring capability.,True
ORD108422,ID0781107765,2019-07-21,Bakers,"[('Toshika 750', 1), ('Olivia x460', 2)]",6770,73.92,-37.8184967,145.0154168,15,5828.42,Winter,True,2.0115,five stars my sister loved it and like always we had great service with digico,True
ORD355671,ID0547586420,2019-06-07,Bakers,"[('Thunder line', 1), ('pearTV', 1), ('Universe Note', 1), ('iAssist Line', 2)]",16390,78.06,-37.8124968,144.9852763,0,16468.06,Winter,True,0.9187,"five stars really is an amazing phone well worth the upgrade,",True
ORD302731,ID0111302447,2019-09-04,Nickolson,"[('iStream', 2), ('Thunder line', 1), ('Universe Note', 2), ('iAssist Line', 2)]",13830,80.81,-37.8251228,144.9570786,0,13910.81,Spring,False,1.3156,nicest phone i've ever owned it's the best phone i've ever owned. it durable and won't scratch. it has a nice screen and gets a great signal the price was right too.,True
ORD176615,ID6167254973,2019-12-24,Nickolson,"[('iStream', 1), ('Toshika 750', 2)]",8790,65.41,-37.8168724,144.9699267,5,8415.91,Summer,False,0.1946,😍😍 love it,True
ORD244661,ID0312718316,2019-08-09,Thompson,"[('Thunder line', 1), ('iAssist Line', 2), ('iStream', 2), ('Candle Inferno', 2)]",7790,83.01,-37.8031229,144.9616008,25,5925.51,Winter,True,1.6624,"i bought this tablet for myself for christmas! i've enjoyed the ease of use and the price i paid was great. in fact, i purchased another for my son for christmas.",True
ORD175813,ID0496572522,2019-12-13,Bakers,"[('Alcon 10', 1), ('Candle Inferno', 1)]",9380,84.87,-37.80100460000001,145.01447969999995,25,7119.87,Summer,False,1.9666,great phone good phone. my son and i both have this phone and love it. it's only $100 @ walmart now.,True
ORD220272,ID0746924710,2019-11-16,Nickolson,"[('iAssist Line', 2), ('Olivia x460', 1), ('Alcon 10', 1)]",14625,105.69,-37.8237043,144.9825536,10,13268.19,Spring,True,1.277,nice phone just wish it had an actual headphone jack nice phone just wish it had an actual headphone jack,True
ORD461687,ID0443279897,2019-06-12,Bakers,"[('Universe Note', 1), ('Olivia x460', 1), ('iStream', 1), ('Toshika 750', 1)]",9145,75.97,-37.8153528,144.99162919999995,10,8306.47,Winter,True,0.6752,good! it seem to be good. it was a great deal.,True
ORD342337,ID2640759823,2019-04-22,Thompson,"[('iAssist Line', 2), ('Olivia x460', 2)]",6900,80.62,-37.8049451,144.9523702,25,5255.62,Autumn,True,0.9785,works working well as expected.,True
ORD171824,ID0356083796,2019-06-05,Bakers,"[('pearTV', 2), ('iAssist Line', 2)]",17070,49.74,-37.8110006,144.99172430000004,15,14559.24,Winter,False,0.3281,... buy a toshika xperia don't do it it's really bad to get network my old olivia it was a ... if you are thinking to buy a toshika xperia don't do it it's really bad to get network my old olivia it was a lot better tan this,False
ORD008346,ID0587653438,2019-02-13,Nickolson,"[('Olivia x460', 2), ('Universe Note', 2), ('Lucent 330S', 2)]",11810,97.68,-37.8260948,144.9580486,15,10136.18,Summer,True,1.3115,"great phone great phone better that expected , works great with absolutely no issues",True
ORD014469,ID6167254919,2019-09-25,Nickolson,"[('iAssist Line', 2), ('Toshika 750', 2), ('Universe Note', 2), ('Lucent 330S', 2)]",22450,71.76,-37.818256700000006,144.96481780000005,10,20276.76,Spring,False,0.4179,five stars works perfect good company,True
ORD338897,ID3085926093,2019-09-29,Bakers,"[('Olivia x460', 2), ('pearTV', 1), ('iAssist Line', 2)]",13210,107.91,-37.824652,144.9920064,0,13317.91,Spring,True,1.6559,love it,True
ORD282784,ID6207070037,2019-04-24,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 2)]",5220,79.8,-37.81047589999999,144.9669605,0,5299.8,Autumn,True,0.9321,great deal and quality phone delivered sealed in original packaging. feels and looks like excellent quality.,True
ORD198505,ID0746912585,2019-06-04,Nickolson,"[('iAssist Line', 2), ('Universe Note', 1)]",7900,79.08,-37.82415870000001,144.9838507,10,7189.08,Winter,True,1.4017,"great phone... thanks... : ) as expected even better than i thought, thank you .. very good quality product ... thanks for fulfilling my expectations .. great phone i love it...",True
ORD221380,ID0277517041,2019-08-05,Thompson,"[('Candle Inferno', 2), ('Toshika 750', 2)]",9500,79.06,-37.8062827,144.9584448,0,9579.06,Winter,True,1.2276,i love it. great phone. i added a good glass screen protector so i haven't had the issues other people have reported.,True
ORD405194,ID0702374476,2019-11-11,Thompson,"[('pearTV', 2), ('iStream', 2)]",12920,100.92,-37.8065038,144.9411505,10,11728.92,Spring,True,0.8617,s7 edge international model from atet. nice slim design. keyboard edges r a bit tricky. great screen resolution,True
